game_id,play_id,player_to_predict,nfl_id,frame_id,play_direction,absolute_yardline_number,player_name,player_height,player_weight,player_birth_date,player_position,player_side,player_role,x,y,s,a,dir,o,num_frames_output,ball_land_x,ball_land_y,vx,vy,ax,ay,dir_rad,x_lag1,y_lag1,vx_lag1,vy_lag1,ax_lag1,ay_lag1,x_lag2,y_lag2,vx_lag2,vy_lag2,ax_lag2,ay_lag2,x_next,y_next,play_direction_num,player_position_WR,player_position_RB,player_position_QB,player_role_Targeted,player_role_Passer,player_role_Def
2023111906,143,True,41282,11,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,41.88,44.75,2.5,2.78,65.0,281.14,6,44.3499984741211,32.0699996948242,1.0565456543517486,2.2657694675916247,1.1748787676391443,2.5195356479618867,1.1344640137963142,41.66,44.66,1.073607210584119,1.9773385034894222,1.7177715369345903,3.1637416055830756,41.48,44.56,0.8811662479127338,1.5580905119855506,1.9543184381081304,3.4556532584260533,42.11,44.83,1,1,0,0,1,0,0
2023111906,143,True,41282,12,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,42.11,44.83,2.63,1.95,68.81,284.31,6,44.3499984741211,32.0699996948242,0.9506446480757293,2.4521775533360084,0.704850594580864,1.818154459697801,1.2009610582972983,41.88,44.75,1.0565456543517486,2.2657694675916247,1.1748787676391443,2.5195356479618867,41.66,44.66,1.073607210584119,1.9773385034894222,1.7177715369345903,3.1637416055830756,42.35,44.87,1,1,0,0,1,0,0
2023111906,143,True,41282,13,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,42.35,44.87,2.62,1.9,77.55,289.07,6,44.3499984741211,32.0699996948242,0.5648393879226503,2.5583894281072936,0.4096163500202426,1.8553205776350603,1.3535028349216025,42.11,44.83,0.9506446480757293,2.4521775533360084,0.704850594580864,1.818154459697801,41.88,44.75,1.0565456543517486,2.2657694675916247,1.1748787676391443,2.5195356479618867,42.6,44.89,1,1,0,0,1,0,0
2023111906,143,True,41282,14,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,42.6,44.89,2.57,2.3,85.39,294.45,6,44.3499984741211,32.0699996948242,0.20655833716856903,2.561685705418632,0.18485765583179328,2.2925591916197874,1.490336648277958,42.35,44.87,0.5648393879226503,2.5583894281072936,0.4096163500202426,1.8553205776350603,42.11,44.83,0.9506446480757293,2.4521775533360084,0.704850594580864,1.818154459697801,42.84,44.85,1,1,0,0,1,0,0
2023111906,143,True,41282,15,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,42.84,44.85,2.52,3.47,98.42,302.67,6,44.3499984741211,32.0699996948242,-0.36899941892610794,2.4928376258457337,-0.5081063427276169,3.432597841938372,1.717753049812819,42.6,44.89,0.20655833716856903,2.561685705418632,0.18485765583179328,2.2925591916197874,42.35,44.87,0.5648393879226503,2.5583894281072936,0.4096163500202426,1.8553205776350603,43.08,44.78,1,1,0,0,1,0,0
2023111906,143,True,41282,16,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,43.08,44.78,2.54,4.34,110.63,312.25,6,44.3499984741211,32.0699996948242,-0.8949225682397147,2.377122966288289,-1.529119663842662,4.061698296728808,1.9308577514813268,42.84,44.85,-0.36899941892610794,2.4928376258457337,-0.5081063427276169,3.432597841938372,42.6,44.89,0.20655833716856903,2.561685705418632,0.18485765583179328,2.2925591916197874,43.31,44.66,1,1,0,0,1,0,0
2023111906,143,True,41282,17,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,43.31,44.66,2.65,4.69,124.05,325.12,6,44.3499984741211,32.0699996948242,-1.483777829875716,2.195655563053848,-2.6260068007989092,3.8858960719707727,2.1650809370989657,43.08,44.78,-0.8949225682397147,2.377122966288289,-1.529119663842662,4.061698296728808,42.84,44.85,-0.36899941892610794,2.4928376258457337,-0.5081063427276169,3.432597841938372,43.52,44.46,1,1,0,0,1,0,0
2023111906,143,True,41282,18,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,43.52,44.46,2.96,4.95,136.28,335.84,6,44.3499984741211,32.0699996948242,-2.139268777700824,2.045758807082209,-3.5774933951415813,3.421116924005721,2.378534704617872,43.31,44.66,-1.483777829875716,2.195655563053848,-2.6260068007989092,3.8858960719707727,43.08,44.78,-0.8949225682397147,2.377122966288289,-1.529119663842662,4.061698296728808,43.71,44.2,1,1,0,0,1,0,0
2023111906,143,True,41282,19,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,43.71,44.2,3.41,5.42,147.73,345.6,6,44.3499984741211,32.0699996948242,-2.8832965272019613,1.8206320705252645,-4.58283494939432,2.893790563708778,2.578374903971223,43.52,44.46,-2.139268777700824,2.045758807082209,-3.5774933951415813,3.421116924005721,43.31,44.66,-1.483777829875716,2.195655563053848,-2.6260068007989092,3.8858960719707727,43.89,43.88,1,1,0,0,1,0,0
2023111906,143,True,41282,20,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,43.89,43.88,3.83,5.16,154.09,347.2,6,44.3499984741211,32.0699996948242,-3.4450142559193386,1.6735521433503429,-4.64132468943702,2.254707326289235,2.6893778443980625,43.71,44.2,-2.8832965272019613,1.8206320705252645,-4.58283494939432,2.893790563708778,43.52,44.46,-2.139268777700824,2.045758807082209,-3.5774933951415813,3.421116924005721,44.05,43.5,1,1,0,0,1,0,0
2023111906,143,True,41282,21,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,44.05,43.5,4.27,4.7,159.31,348.25,6,44.3499984741211,32.0699996948242,-3.9946093799082907,1.5086404150587698,-4.396876835027862,1.6605643912824868,2.7804840313521666,43.89,43.88,-3.4450142559193386,1.6735521433503429,-4.64132468943702,2.254707326289235,43.71,44.2,-2.8832965272019613,1.8206320705252645,-4.58283494939432,2.893790563708778,44.19,43.08,1,1,0,0,1,0,0
2023111906,143,True,41282,22,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,44.19,43.08,4.66,4.09,163.07,352.77,6,44.3499984741211,32.0699996948242,-4.458041385828017,1.3570066330879198,-3.91274447811944,1.191020843203775,2.846108411227153,44.05,43.5,-3.9946093799082907,1.5086404150587698,-4.396876835027862,1.6605643912824868,43.89,43.88,-3.4450142559193386,1.6735521433503429,-4.64132468943702,2.254707326289235,44.33,42.61,1,1,0,0,1,0,0
2023111906,143,True,41282,23,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,44.33,42.61,5.05,3.55,165.57,1.57,6,44.3499984741211,32.0699996948242,-4.890686713946515,1.258444860145664,-3.4380074919822032,0.8846493571321004,2.8897416425270115,44.19,43.08,-4.458041385828017,1.3570066330879198,-3.91274447811944,1.191020843203775,44.05,43.5,-3.9946093799082907,1.5086404150587698,-4.396876835027862,1.6605643912824868,44.45,42.1,1,1,0,0,1,0,0
2023111906,143,True,41282,24,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,44.45,42.1,5.34,2.79,167.07,5.53,6,44.3499984741211,32.0699996948242,-5.204599852266006,1.1948809052757778,-2.7192572261839247,0.6242917089362211,2.915921581306926,44.33,42.61,-4.890686713946515,1.258444860145664,-3.4380074919822032,0.8846493571321004,44.19,43.08,-4.458041385828017,1.3570066330879198,-3.91274447811944,1.191020843203775,44.57,41.57,1,1,0,0,1,0,0
2023111906,143,True,41282,25,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,44.57,41.57,5.56,2.02,168.31,6.96,6,44.3499984741211,32.0699996948242,-5.44467552954464,1.1265471041983934,-1.9781015413093839,0.40928509900733007,2.9375636640316563,44.45,42.1,-5.204599852266006,1.1948809052757778,-2.7192572261839247,0.6242917089362211,44.33,42.61,-4.890686713946515,1.258444860145664,-3.4380074919822032,0.8846493571321004,44.68,41.01,1,1,0,0,1,0,0
2023111906,143,True,41282,26,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,44.68,41.01,5.72,1.33,169.04,4.48,6,44.3499984741211,32.0699996948242,-5.61566808104434,1.0875072429826773,-1.3057410048582119,0.2528644463578603,2.9503045675712145,44.57,41.57,-5.44467552954464,1.1265471041983934,-1.9781015413093839,0.40928509900733007,44.45,42.1,-5.204599852266006,1.1948809052757778,-2.7192572261839247,0.6242917089362211,44.79,40.45,1,1,0,0,1,0,0
2023111906,143,True,41282,27,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,44.79,40.45,5.79,0.58,169.12,4.48,6,44.3499984741211,32.0699996948242,-5.685922779271432,1.092877920063457,-0.5695743025867755,0.1094765446695691,2.9517008309728103,44.68,41.01,-5.61566808104434,1.0875072429826773,-1.3057410048582119,0.2528644463578603,44.57,41.57,-5.44467552954464,1.1265471041983934,-1.9781015413093839,0.40928509900733007,44.91,39.88,1,1,0,0,1,0,0
2023111906,143,True,41282,28,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,44.91,39.88,5.83,0.04,168.75,5.5,6,44.3499984741211,32.0699996948242,-5.717978184750834,1.1373765773540272,-0.03923141121612922,0.007803612880645127,2.9452431127404313,44.79,40.45,-5.685922779271432,1.092877920063457,-0.5695743025867755,0.1094765446695691,44.68,41.01,-5.61566808104434,1.0875072429826773,-1.3057410048582119,0.2528644463578603,45.02,39.31,1,1,0,0,1,0,0
2023111906,143,True,41282,29,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,45.02,39.31,5.79,0.59,168.52,6.26,6,44.3499984741211,32.0699996948242,-5.67416663487348,1.1523597527198581,-0.5781966000993701,0.11742525977628951,2.941228855460844,44.91,39.88,-5.717978184750834,1.1373765773540272,-0.03923141121612922,0.007803612880645127,44.79,40.45,-5.685922779271432,1.092877920063457,-0.5695743025867755,0.1094765446695691,45.15,38.74,1,1,0,0,1,0,0
2023111906,143,True,41282,30,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,45.15,38.74,5.71,1.1,167.53,6.26,6,44.3499984741211,32.0699996948242,-5.5752965365854745,1.2329511462900746,-1.0740501208833666,0.23752123658828062,2.9239500958661004,45.02,39.31,-5.67416663487348,1.1523597527198581,-0.5781966000993701,0.11742525977628951,44.91,39.88,-5.717978184750834,1.1373765773540272,-0.03923141121612922,0.007803612880645127,45.27,38.2,1,1,0,0,1,0,0
2023111906,143,True,41282,31,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,45.27,38.2,5.51,1.67,167.15,4.95,6,44.3499984741211,32.0699996948242,-5.3720056066166215,1.225420647157368,-1.6281759279582138,0.3714069838026869,2.917317844708522,45.15,38.74,-5.5752965365854745,1.2329511462900746,-1.0740501208833666,0.23752123658828062,45.02,39.31,-5.67416663487348,1.1523597527198581,-0.5781966000993701,0.11742525977628951,45.39,37.67,1,1,0,0,1,0,0
2023111906,143,True,41282,32,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,45.39,37.67,5.32,1.99,166.89,4.95,6,44.3499984741211,32.0699996948242,-5.181341617830615,1.2066892886474245,-1.9381334247148352,0.4513743767684915,2.9127799886533365,45.27,38.2,-5.3720056066166215,1.225420647157368,-1.6281759279582138,0.3714069838026869,45.15,38.74,-5.5752965365854745,1.2329511462900746,-1.0740501208833666,0.23752123658828062,45.51,37.16,1,1,0,0,1,0,0
2023111906,143,True,41282,33,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,45.51,37.16,5.11,2.18,166.49,4.95,6,44.3499984741211,32.0699996948242,-4.968602016213492,1.1937730121255188,-2.11967757247464,0.5092808544879904,2.905798671645359,45.39,37.67,-5.181341617830615,1.2066892886474245,-1.9381334247148352,0.4513743767684915,45.27,38.2,-5.3720056066166215,1.225420647157368,-1.6281759279582138,0.3714069838026869,45.63,36.68,1,1,0,0,1,0,0
2023111906,143,True,41282,34,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,45.63,36.68,4.85,2.4,166.5,6.12,6,44.3499984741211,32.0699996948242,-4.715994113928731,1.1322100147011418,-2.3336878089544237,0.5602688732541733,2.9059732045705586,45.51,37.16,-4.968602016213492,1.1937730121255188,-2.11967757247464,0.5092808544879904,45.39,37.67,-5.181341617830615,1.2066892886474245,-1.9381334247148352,0.4513743767684915,45.74,36.22,1,1,0,0,1,0,0
2023111906,143,True,41282,35,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,45.74,36.22,4.58,2.52,166.26,6.12,6,44.3499984741211,32.0699996948242,-4.44893660876991,1.0878249175059818,-2.447886518362483,0.598541220985824,2.901784414365772,45.63,36.68,-4.715994113928731,1.1322100147011418,-2.3336878089544237,0.5602688732541733,45.51,37.16,-4.968602016213492,1.1937730121255188,-2.11967757247464,0.5092808544879904,45.85,35.79,1,1,0,0,1,0,0
2023111906,143,True,41282,36,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,45.85,35.79,4.29,2.65,165.99,6.73,6,44.3499984741211,32.0699996948242,-4.1623874642134915,1.0385714215971762,-2.5711717436283803,0.6415417872336869,2.8970720253853877,45.74,36.22,-4.44893660876991,1.0878249175059818,-2.447886518362483,0.598541220985824,45.63,36.68,-4.715994113928731,1.1322100147011418,-2.3336878089544237,0.5602688732541733,45.95,35.4,1,1,0,0,1,0,0
2023111906,143,True,41282,37,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,45.95,35.4,3.92,2.92,165.8,8.53,6,44.3499984741211,32.0699996948242,-3.800225771588945,0.9616049526449053,-2.830780421693806,0.7162975667661029,2.8937558998065986,45.85,35.79,-4.1623874642134915,1.0385714215971762,-2.5711717436283803,0.6415417872336869,45.74,36.22,-4.44893660876991,1.0878249175059818,-2.447886518362483,0.598541220985824,46.03,35.05,1,1,0,0,1,0,0
2023111906,143,True,41282,38,right,42,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,46.03,35.05,3.49,3.23,166.23,14.28,6,44.3499984741211,32.0699996948242,-3.3896940587063566,0.8307070412430771,-3.137166707627946,0.7688205567951688,2.901260815590174,45.95,35.4,-3.800225771588945,0.9616049526449053,-2.830780421693806,0.7162975667661029,45.85,35.79,-4.1623874642134915,1.0385714215971762,-2.5711717436283803,0.6415417872336869,46.1,34.74,1,1,0,0,1,0,0
2023111906,557,True,41282,1,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,84.84,9.27,0.0,0.0,234.53,276.59,12,92.8300018310547,4.03000020980835,-0.0,-0.0,-0.0,-0.0,4.093320694702301,,,,,,,,,,,,,84.84,9.27,1,1,0,0,1,0,0
2023111906,557,True,41282,2,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,84.84,9.27,0.0,0.0,229.71,276.59,12,92.8300018310547,4.03000020980835,-0.0,-0.0,-0.0,-0.0,4.0091958247561745,84.84,9.27,-0.0,-0.0,-0.0,-0.0,,,,,,,84.85,9.26,1,1,0,0,1,0,0
2023111906,557,True,41282,3,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,84.85,9.26,0.0,0.15,129.88,277.45,12,92.8300018310547,4.03000020980835,-0.0,0.0,-0.09617727020087027,0.11510835198502666,2.266833632490235,84.84,9.27,-0.0,-0.0,-0.0,-0.0,84.84,9.27,-0.0,-0.0,-0.0,-0.0,84.85,9.26,1,1,0,0,1,0,0
2023111906,557,True,41282,4,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,84.85,9.26,0.06,0.6,125.9,277.45,12,92.8300018310547,4.03000020980835,-0.03518234140414736,0.048602498426747756,-0.3518234140414736,0.48602498426747753,2.197369528260861,84.85,9.26,-0.0,0.0,-0.09617727020087027,0.11510835198502666,84.84,9.27,-0.0,-0.0,-0.0,-0.0,84.87,9.25,1,1,0,0,1,0,0
2023111906,557,True,41282,5,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,84.87,9.25,0.21,1.24,126.22,277.45,12,92.8300018310547,4.03000020980835,-0.12408633592320992,0.16941836157026283,-0.7327002692608585,1.000375087367266,2.202954581867243,84.85,9.26,-0.03518234140414736,0.048602498426747756,-0.3518234140414736,0.48602498426747753,84.85,9.26,-0.0,0.0,-0.09617727020087027,0.11510835198502666,84.9,9.22,1,1,0,0,1,0,0
2023111906,557,True,41282,6,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,84.9,9.22,0.5,2.17,128.35,278.6,12,92.8300018310547,4.03000020980835,-0.3102318211458763,0.392117606272038,-1.346406103773103,1.701790411220645,2.240130094934722,84.87,9.25,-0.12408633592320992,0.16941836157026283,-0.7327002692608585,1.000375087367266,84.85,9.26,-0.03518234140414736,0.048602498426747756,-0.3518234140414736,0.48602498426747753,84.97,9.16,1,1,0,0,1,0,0
2023111906,557,True,41282,7,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,84.97,9.16,0.94,3.18,131.31,276.96,12,92.8300018310547,4.03000020980835,-0.6205248115406071,0.7060799942375465,-2.0992222347863096,2.3886535975270196,2.291791840793754,84.9,9.22,-0.3102318211458763,0.392117606272038,-1.346406103773103,1.701790411220645,84.87,9.25,-0.12408633592320992,0.16941836157026283,-0.7327002692608585,1.000375087367266,85.06,9.07,1,1,0,0,1,0,0
2023111906,557,True,41282,8,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,85.06,9.07,1.35,3.48,133.47,276.96,12,92.8300018310547,4.03000020980835,-0.9287658128975944,0.9797418357877093,-2.3941518732471323,2.525556732252762,2.3294909526368315,84.97,9.16,-0.6205248115406071,0.7060799942375465,-2.0992222347863096,2.3886535975270196,84.9,9.22,-0.3102318211458763,0.392117606272038,-1.346406103773103,1.701790411220645,85.18,8.96,1,1,0,0,1,0,0
2023111906,557,True,41282,9,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,85.18,8.96,1.76,3.41,133.61,275.96,12,92.8300018310547,4.03000020980835,-1.2139528281141283,1.2743306208020388,-2.352033604471124,2.46901557780395,2.331934413589624,85.06,9.07,-0.9287658128975944,0.9797418357877093,-2.3941518732471323,2.525556732252762,84.97,9.16,-0.6205248115406071,0.7060799942375465,-2.0992222347863096,2.3886535975270196,85.33,8.82,1,1,0,0,1,0,0
2023111906,557,True,41282,10,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,85.33,8.82,2.21,3.4,133.49,275.96,12,92.8300018310547,4.03000020980835,-1.5209837993334965,1.6033428461077943,-2.3399750758976867,2.466681301704299,2.3298400184872308,85.18,8.96,-1.2139528281141283,1.2743306208020388,-2.352033604471124,2.46901557780395,85.06,9.07,-0.9287658128975944,0.9797418357877093,-2.3941518732471323,2.525556732252762,85.53,8.63,1,1,0,0,1,0,0
2023111906,557,True,41282,11,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,85.53,8.63,2.8,3.92,133.27,271.63,12,92.8300018310547,4.03000020980835,-1.9192241544265136,2.038768904281658,-2.6869138161971193,2.8542764659943214,2.326000294132843,85.33,8.82,-1.5209837993334965,1.6033428461077943,-2.3399750758976867,2.466681301704299,85.18,8.96,-1.2139528281141283,1.2743306208020388,-2.352033604471124,2.46901557780395,85.75,8.43,1,1,0,0,1,0,0
2023111906,557,True,41282,12,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,85.75,8.43,3.17,3.52,132.97,270.21,12,92.8300018310547,4.03000020980835,-2.1607205982886932,2.3195229026959296,-2.3992859640303474,2.575621645895796,2.32076430637686,85.53,8.63,-1.9192241544265136,2.038768904281658,-2.6869138161971193,2.8542764659943214,85.33,8.82,-1.5209837993334965,1.6033428461077943,-2.3399750758976867,2.466681301704299,86.0,8.2,1,1,0,0,1,0,0
2023111906,557,True,41282,13,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,86.0,8.2,3.58,3.23,131.81,264.23,12,92.8300018310547,4.03000020980835,-2.386652001329648,2.668387570153403,-2.153320101758314,2.407511690389802,2.3005184870537256,85.75,8.43,-2.1607205982886932,2.3195229026959296,-2.3992859640303474,2.575621645895796,85.53,8.63,-1.9192241544265136,2.038768904281658,-2.6869138161971193,2.8542764659943214,86.31,7.95,1,1,0,0,1,0,0
2023111906,557,True,41282,14,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,86.31,7.95,4.09,3.41,129.22,252.85,12,92.8300018310547,4.03000020980835,-2.586106062616549,3.168620430549852,-2.1561422184651424,2.6418082318276275,2.2553144594270726,86.0,8.2,-2.386652001329648,2.668387570153403,-2.153320101758314,2.407511690389802,85.75,8.43,-2.1607205982886932,2.3195229026959296,-2.3992859640303474,2.575621645895796,86.66,7.68,1,1,0,0,1,0,0
2023111906,557,True,41282,15,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,86.66,7.68,4.58,3.61,127.11,255.31,12,92.8300018310547,4.03000020980835,-2.7633300991172924,3.652452157566532,-2.178083331400311,2.8788978796539695,2.2184880122099924,86.31,7.95,-2.586106062616549,3.168620430549852,-2.1561422184651424,2.6418082318276275,86.0,8.2,-2.386652001329648,2.668387570153403,-2.153320101758314,2.407511690389802,87.05,7.4,1,1,0,0,1,0,0
2023111906,557,True,41282,16,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,87.05,7.4,4.95,3.46,124.92,253.53,12,92.8300018310547,4.03000020980835,-2.8335390216932255,4.058762941160989,-1.9806151545572848,2.837034298266065,2.1802653015913167,86.66,7.68,-2.7633300991172924,3.652452157566532,-2.178083331400311,2.8788978796539695,86.31,7.95,-2.586106062616549,3.168620430549852,-2.1561422184651424,2.6418082318276275,87.47,7.12,1,1,0,0,1,0,0
2023111906,557,True,41282,17,right,85,Davante Adams,6-1,215,1992-12-24,WR,Offense,Targeted Receiver,87.47,7.12,5.28,3.06,122.54,249.37,12,92.8300018310547,4.03000020980835,-2.840050095520956,4.451125189761732,-1.6459381235405541,2.5796293713391854,2.1387264653938516,87.05,7.4,-2.8335390216932255,4.058762941160989,-1.9806151545572848,2.837034298266065,86.66,7.68,-2.7633300991172924,3.652452157566532,-2.178083331400311,2.8788978796539695,87.94,6.84,1,1,0,0,1,0,0
